order_id,Customes_name,city,state,order_date,total_units,revenue,product_name,category_name,store_name,sales_representative,staff_id,brand_name
54,Inge Olsen,Long Beach,NY,04-02-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
54,Inge Olsen,Long Beach,NY,04-02-2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Surly
55,Chanel May,Garden City,NY,04-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
55,Chanel May,Garden City,NY,04-02-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
55,Chanel May,Garden City,NY,04-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
56,Nathaniel Davidson,Rome,NY,04-02-2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
57,Dalia Carson,Rochester,NY,04-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
57,Dalia Carson,Rochester,NY,04-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
57,Dalia Carson,Rochester,NY,04-02-2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
58,Tiana Henderson,Franklin Square,NY,05-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
58,Tiana Henderson,Franklin Square,NY,05-02-2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
58,Tiana Henderson,Franklin Square,NY,05-02-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Pure Cycles
59,Rodney Odom,Richmond Hill,NY,05-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
59,Rodney Odom,Richmond Hill,NY,05-02-2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
59,Rodney Odom,Richmond Hill,NY,05-02-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Ritchey
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
61,Mark Garrett,Monroe,NY,06-02-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
61,Mark Garrett,Monroe,NY,06-02-2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
61,Mark Garrett,Monroe,NY,06-02-2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Heller
62,Denis Logan,Ridgecrest,CA,07-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
62,Denis Logan,Ridgecrest,CA,07-02-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
62,Denis Logan,Ridgecrest,CA,07-02-2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
63,Dann Huff,Huntington Station,NY,07-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
63,Dann Huff,Huntington Station,NY,07-02-2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
63,Dann Huff,Huntington Station,NY,07-02-2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Surly
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
65,Serafina Clemons,Shirley,NY,08-02-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
66,Susannah Fields,Far Rockaway,NY,09-02-2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
66,Susannah Fields,Far Rockaway,NY,09-02-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
66,Susannah Fields,Far Rockaway,NY,09-02-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Ritchey
67,Lazaro Moran,Sugar Land,TX,09-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
67,Lazaro Moran,Sugar Land,TX,09-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
67,Lazaro Moran,Sugar Land,TX,09-02-2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
67,Lazaro Moran,Sugar Land,TX,09-02-2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas,8,Heller
67,Lazaro Moran,Sugar Land,TX,09-02-2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,8,Pure Cycles
68,Kristen Alvarez,Bronx,NY,10-02-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
68,Kristen Alvarez,Bronx,NY,10-02-2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Pure Cycles
69,Ophelia Decker,New Windsor,NY,10-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
69,Ophelia Decker,New Windsor,NY,10-02-2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Heller
69,Ophelia Decker,New Windsor,NY,10-02-2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,7,Surly
70,Cleotilde Booth,Sugar Land,TX,11-02-2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
70,Cleotilde Booth,Sugar Land,TX,11-02-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Pure Cycles
70,Cleotilde Booth,Sugar Land,TX,11-02-2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,9,Surly
71,Cathey Lamb,Bayside,NY,11-02-2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
71,Cathey Lamb,Bayside,NY,11-02-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
71,Cathey Lamb,Bayside,NY,11-02-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
72,Cesar Wilkins,San Diego,CA,12-02-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
72,Cesar Wilkins,San Diego,CA,12-02-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
72,Cesar Wilkins,San Diego,CA,12-02-2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Pure Cycles
73,Gabriel Wagner,Ballston Spa,NY,12-02-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
73,Gabriel Wagner,Ballston Spa,NY,12-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
73,Gabriel Wagner,Ballston Spa,NY,12-02-2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
73,Gabriel Wagner,Ballston Spa,NY,12-02-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
73,Gabriel Wagner,Ballston Spa,NY,12-02-2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Surly
74,Mariela Huffman,Garden City,NY,13-02-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
74,Mariela Huffman,Garden City,NY,13-02-2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Surly
75,Euna Lopez,Carmel,NY,14-02-2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
75,Euna Lopez,Carmel,NY,14-02-2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
75,Euna Lopez,Carmel,NY,14-02-2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
76,Genoveva Baldwin,Port Washington,NY,16-02-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
76,Genoveva Baldwin,Port Washington,NY,16-02-2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Heller
76,Genoveva Baldwin,Port Washington,NY,16-02-2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Surly
77,Rochelle Ward,Glendora,CA,16-02-2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
77,Rochelle Ward,Glendora,CA,16-02-2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
77,Rochelle Ward,Glendora,CA,16-02-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
77,Rochelle Ward,Glendora,CA,16-02-2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
78,Trinidad Chapman,Ronkonkoma,NY,16-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
78,Trinidad Chapman,Ronkonkoma,NY,16-02-2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
78,Trinidad Chapman,Ronkonkoma,NY,16-02-2016,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
78,Trinidad Chapman,Ronkonkoma,NY,16-02-2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
79,Ellena Clements,Santa Monica,CA,17-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
79,Ellena Clements,Santa Monica,CA,17-02-2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Pure Cycles
79,Ellena Clements,Santa Monica,CA,17-02-2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Surly
79,Ellena Clements,Santa Monica,CA,17-02-2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
80,Jeannie Wilcox,Franklin Square,NY,17-02-2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
80,Jeannie Wilcox,Franklin Square,NY,17-02-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
80,Jeannie Wilcox,Franklin Square,NY,17-02-2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Pure Cycles
81,Max Charles,Glen Cove,NY,17-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
81,Max Charles,Glen Cove,NY,17-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
81,Max Charles,Glen Cove,NY,17-02-2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Surly
82,Bronwyn Vargas,New Windsor,NY,18-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
82,Bronwyn Vargas,New Windsor,NY,18-02-2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Surly
83,Gertrude Terry,Upland,CA,19-02-2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
83,Gertrude Terry,Upland,CA,19-02-2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Surly
84,Christia Wilkins,Woodside,NY,20-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
84,Christia Wilkins,Woodside,NY,20-02-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
85,Aaron Knapp,Yonkers,NY,20-02-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
85,Aaron Knapp,Yonkers,NY,20-02-2016,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
86,Lavette Wright,Ronkonkoma,NY,21-02-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
86,Lavette Wright,Ronkonkoma,NY,21-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
86,Lavette Wright,Ronkonkoma,NY,21-02-2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
86,Lavette Wright,Ronkonkoma,NY,21-02-2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel,7,Trek
87,Rosa Kinney,Brooklyn,NY,21-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
87,Rosa Kinney,Brooklyn,NY,21-02-2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
88,Rodolfo Buck,Shirley,NY,21-02-2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Surly
88,Rodolfo Buck,Shirley,NY,21-02-2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
88,Rodolfo Buck,Shirley,NY,21-02-2016,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
89,Calandra Stanton,Lake Jackson,TX,21-02-2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas,8,Heller
89,Calandra Stanton,Lake Jackson,TX,21-02-2016,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas,8,Surly
90,Romaine Haley,Ithaca,NY,23-02-2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Surly
90,Romaine Haley,Ithaca,NY,23-02-2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Surly
91,Catrice Hicks,San Pablo,CA,25-02-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
91,Catrice Hicks,San Pablo,CA,25-02-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
91,Catrice Hicks,San Pablo,CA,25-02-2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
91,Catrice Hicks,San Pablo,CA,25-02-2016,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Surly
92,Kimberli Cline,Centereach,NY,25-02-2016,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
93,Cindie Franklin,Lawndale,CA,26-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
93,Cindie Franklin,Lawndale,CA,26-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
93,Cindie Franklin,Lawndale,CA,26-02-2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Pure Cycles
93,Cindie Franklin,Lawndale,CA,26-02-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Ritchey
93,Cindie Franklin,Lawndale,CA,26-02-2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,3,Surly
94,Thurman Ellis,Pleasanton,CA,27-02-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
94,Thurman Ellis,Pleasanton,CA,27-02-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
94,Thurman Ellis,Pleasanton,CA,27-02-2016,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Surly
94,Thurman Ellis,Pleasanton,CA,27-02-2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
95,Casey Gill,Port Washington,NY,27-02-2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
95,Casey Gill,Port Washington,NY,27-02-2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
95,Casey Gill,Port Washington,NY,27-02-2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,7,Surly
95,Casey Gill,Port Washington,NY,27-02-2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
96,Keitha Black,Lindenhurst,NY,27-02-2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
96,Keitha Black,Lindenhurst,NY,27-02-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
97,Alpha King,Rockville Centre,NY,28-02-2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
97,Alpha King,Rockville Centre,NY,28-02-2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
97,Alpha King,Rockville Centre,NY,28-02-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Ritchey
97,Alpha King,Rockville Centre,NY,28-02-2016,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Surly
98,Leticia Snyder,Pittsford,NY,28-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
98,Leticia Snyder,Pittsford,NY,28-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
98,Leticia Snyder,Pittsford,NY,28-02-2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Pure Cycles
98,Leticia Snyder,Pittsford,NY,28-02-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Ritchey
99,Rikki Morrow,Fort Worth,TX,29-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
99,Rikki Morrow,Fort Worth,TX,29-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
99,Rikki Morrow,Fort Worth,TX,29-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
99,Rikki Morrow,Fort Worth,TX,29-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
99,Rikki Morrow,Fort Worth,TX,29-02-2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,9,Trek
100,Luke Kramer,Bethpage,NY,01-03-2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
100,Luke Kramer,Bethpage,NY,01-03-2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
100,Luke Kramer,Bethpage,NY,01-03-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
100,Luke Kramer,Bethpage,NY,01-03-2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,7,Surly
100,Luke Kramer,Bethpage,NY,01-03-2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
101,Katheleen Marks,Longview,TX,01-03-2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,8,Electra
102,Trisha Johnson,Lancaster,NY,02-03-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
102,Trisha Johnson,Lancaster,NY,02-03-2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
103,Brigida Larson,Canyon Country,CA,03-03-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
103,Brigida Larson,Canyon Country,CA,03-03-2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Pure Cycles
103,Brigida Larson,Canyon Country,CA,03-03-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Pure Cycles
103,Brigida Larson,Canyon Country,CA,03-03-2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Surly
103,Brigida Larson,Canyon Country,CA,03-03-2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
104,Latasha Hays,Buffalo,NY,03-03-2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
104,Latasha Hays,Buffalo,NY,03-03-2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
105,Vikki Erickson,Kingston,NY,03-03-2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,7,Surly
